IND,SP,SF,INA,INDrw,SPrw,SFrw,INArw,type,thresh,trial
0.3215967465753425,0.5919375755411197,0.054970339387742984,0.3283582089552239,0.3972602739726027,0.6971595407912891,0.012767994278121697,0.3356164383561644,COMPAS,0.5,0
0.12821061643835618,0.21279960156254163,0.27149455990334687,0.6318407960199005,0.16438356164383566,0.23880533757851385,0.23503068770641083,0.6027397260273972,weighted,0.5,0
0.3934108527131783,0.6742082955955968,0.1827599949966514,0.3482587064676617,0.38888888888888884,0.6959180102887137,0.427728280666062,0.375,COMPAS,0.5,1
0.09786821705426352,0.08782229377716172,0.3993071034688015,0.6169154228855721,0.2222222222222222,0.009204096022526309,0.48006175307079746,0.6111111111111112,weighted,0.5,1
0.45303246885848475,0.7324800786634004,0.24024020357597853,0.2885572139303483,0.43373493975903615,0.6867924290733238,0.27824348160849344,0.27710843373493976,COMPAS,0.5,2
0.012354502756789953,0.40648940461683364,0.2175119915178103,0.6417910447761194,0.3493975903614458,0.3832210134175586,0.1627330617872707,0.6927710843373494,weighted,0.5,2
0.34679237548678005,0.6309422612188771,0.05662124612556585,0.3482587064676617,0.34146341463414637,0.6147342799467321,0.03749493600220011,0.34146341463414637,COMPAS,0.5,3
0.0012297601967615757,0.04757288739206905,0.32365429283886565,0.6019900497512438,0.13414634146341464,0.22101449449082794,0.36540213329285937,0.6036585365853658,weighted,0.5,3
0.287962962962963,0.5531392778669585,0.010404436255853522,0.36318407960199006,0.28395061728395066,0.5490751929658538,0.07425876048346258,0.3765432098765432,COMPAS,0.5,4
0.12962962962962965,0.01637003047993424,5.1307186832438845e-09,0.6417910447761194,0.0,0.20076838850419032,0.04695121841277522,0.6296296296296297,weighted,0.5,4
0.3814401622718053,0.7184067923516206,0.11549309865505752,0.39303482587064675,0.388235294117647,0.7472306249978613,0.25682545424297487,0.4176470588235294,COMPAS,0.5,5
0.30385395537525356,0.2215253040915826,0.13566777676337577,0.5621890547263682,0.3411764705882353,0.34092127068675426,0.19889612776707688,0.5470588235294118,weighted,0.5,5
0.5747694334650857,0.9484848118005829,0.15268950949682836,0.263681592039801,0.4782608695652174,0.8018518152731252,0.17513481399078057,0.2971014492753623,COMPAS,0.5,6
0.2776679841897233,0.20378788952077526,0.48692774269123906,0.6915422885572139,0.34782608695652173,0.1378306828811135,0.32248561347884425,0.6811594202898551,weighted,0.5,6
0.5277894736842105,0.9681405536990086,0.06252980824202092,0.3333333333333333,0.4868421052631579,0.8724014026505322,0.2362155304510496,0.3223684210526316,COMPAS,0.5,7
0.3162105263157895,0.024914157845828178,0.16389545968475294,0.6567164179104478,0.27631578947368424,0.1555555520987656,0.22788115055427277,0.625,weighted,0.5,7
0.3076226870474658,0.5988544366911323,0.0314187406811286,0.31343283582089554,0.32954545454545453,0.662105247755125,0.017728421895540913,0.32386363636363635,COMPAS,0.5,8
0.03097345132743362,0.14290966022201868,0.04265294225481139,0.6417910447761194,0.22727272727272724,0.16842105009418284,0.15120250729230966,0.6363636363636364,weighted,0.5,8
0.47777777777777775,0.8564267013105125,0.14285717186318786,0.31840796019900497,0.3703703703703704,0.6294608217270743,0.12061713800123852,0.3148148148148148,COMPAS,0.5,9
0.20030864197530862,0.08132084776976756,0.35229492461416045,0.6218905472636815,0.30864197530864196,0.030477102500229336,0.26611158256047945,0.6419753086419753,weighted,0.5,9
0.2690100430416069,0.49498109627922227,0.07615185774921984,0.35323383084577115,0.3902439024390244,0.7311142208808813,0.11127757156934859,0.36585365853658536,COMPAS,0.5,10
0.15136298421807748,0.2938585865688599,0.03294327868113628,0.5870646766169154,0.0,0.28609977747050774,0.11891891666585508,0.6097560975609756,weighted,0.5,10
0.28198198198198204,0.5647810252200417,0.11235329347904743,0.35323383084577115,0.2888888888888889,0.5938491942538662,0.012266487142792548,0.38333333333333336,COMPAS,0.5,11
0.04894894894894891,0.0778495564961893,0.07621045765041146,0.6567164179104478,0.055555555555555525,0.03730158675847195,0.03650125741823318,0.6444444444444445,weighted,0.5,11
0.39595670818868695,0.7287654631643156,0.1634663345181529,0.3283582089552239,0.5180722891566265,0.9676152580662226,0.10235524663746226,0.3493975903614458,COMPAS,0.5,12
0.21125178680824996,0.212142780213807,0.261700167226163,0.6616915422885572,0.22891566265060243,0.1387541944030825,0.3035619051871666,0.6385542168674698,weighted,0.5,12
0.4297941495124593,0.8120889044091308,0.06474446011067092,0.3383084577114428,0.47887323943661975,0.9146185550247075,0.21688451475086856,0.36619718309859156,COMPAS,0.5,13
0.17226435536294693,0.11251806501521178,0.09572648293536057,0.6517412935323383,0.22535211267605637,0.005430427861586429,0.12178012165412166,0.6197183098591549,weighted,0.5,13
0.5196825396825397,1.0239129429925253,0.07782809434276028,0.39800995024875624,0.3866666666666667,0.7417099628507193,0.08110370478028606,0.4066666666666667,COMPAS,0.5,14
0.2726984126984127,0.15839692188486548,0.14284172208780366,0.6268656716417911,0.11999999999999994,0.12706590052283406,0.16101292805991785,0.6066666666666667,weighted,0.5,14
0.25719828466408007,0.48048363714656267,0.10497976434248318,0.3781094527363184,0.3132530120481927,0.598229517003827,0.025768714058365394,0.37349397590361444,COMPAS,0.5,15
0.055544210741270195,0.07241499288701969,0.19186323464700877,0.6318407960199005,0.08433734939759041,0.1369621041649094,0.23034534413729868,0.6325301204819277,weighted,0.5,15
0.2632716049382716,0.4918861184078367,0.07239907408608237,0.32338308457711445,0.28395061728395066,0.5390930386582224,0.0070331499603450975,0.30864197530864196,COMPAS,0.5,16
0.1049382716049383,0.09562711558326542,0.008460881256520503,0.6716417910447762,0.13580246913580252,0.08803400101050485,0.03160439855596486,0.6790123456790124,weighted,0.5,16
0.4399793388429752,0.7713124472125165,0.09015812516890598,0.3283582089552239,0.46249999999999997,0.8094326069510134,0.17402929584753912,0.33125,COMPAS,0.5,17
0.17892561983471078,0.0094372510889692,0.28798256296984,0.6417910447761194,0.30000000000000004,0.08438970538143714,0.3131867918578684,0.6375,weighted,0.5,17
0.4333868378812199,0.7997379604872275,0.024999994417969074,0.35323383084577115,0.4269662921348314,0.7959611090201999,0.03242521536959597,0.3539325842696629,COMPAS,0.5,18
0.3173154093097913,0.05811118043446911,0.05639509452512825,0.6417910447761194,0.32584269662921345,0.11741272707155181,0.027215594821283717,0.6292134831460674,weighted,0.5,18
0.44695550351288055,0.7971975011599292,0.4137710872979138,0.3383084577114428,0.5573770491803278,1.02848331482366,0.3241940783187416,0.3442622950819672,COMPAS,0.5,19
0.31838407494145193,0.07924492163968477,0.5091322912751144,0.6119402985074627,0.26229508196721313,0.10760854469491749,0.5315789106789695,0.6065573770491803,weighted,0.5,19
0.3644084934277047,0.6613438337382359,0.02977192620622693,0.3283582089552239,0.372093023255814,0.6706048368008165,0.020391731685354797,0.313953488372093,COMPAS,0.5,20
0.1581395348837209,0.16267981346096927,0.18754766478947626,0.6467661691542289,0.18604651162790697,0.19748075701820944,0.23464911686555281,0.6511627906976745,weighted,0.5,20
0.41124850418827286,0.8057044569232785,0.050270293729846816,0.36318407960199006,0.3369565217391304,0.6540020632992096,0.04194639957476409,0.3695652173913043,COMPAS,0.5,21
0.13402473075388904,0.03396906054374649,0.014035693634349339,0.6666666666666666,0.15217391304347822,0.06927801795944244,0.031286553594664895,0.657608695652174,weighted,0.5,21
0.43209876543209874,0.7984730493259333,0.11324275978604526,0.3681592039800995,0.4320987654320988,0.8346031385235337,0.41629231917756754,0.3888888888888889,COMPAS,0.5,22
0.22098765432098766,0.05422456131587905,0.23786450860934505,0.6169154228855721,0.22222222222222227,0.007222217303483602,0.4120824830922626,0.6049382716049383,weighted,0.5,22
0.3877281947261663,0.6764891376659761,0.24837857897880966,0.35323383084577115,0.21176470588235297,0.32624126764510664,0.470577396251077,0.38235294117647056,COMPAS,0.5,23
0.1336713995943205,0.04645261559034919,0.38209253495288437,0.6368159203980099,0.18823529411764706,0.015933779115783753,0.46191885773411717,0.6294117647058823,weighted,0.5,23
0.31518451300665457,0.5780753824424085,0.009146571559453642,0.3482587064676617,0.40229885057471265,0.7686202484848279,0.07818408083101192,0.3735632183908046,COMPAS,0.5,24
0.07259528130671511,0.0895436529414636,0.20172012408416362,0.6567164179104478,0.09195402298850575,0.1389346774585406,0.1781189415093996,0.6436781609195402,weighted,0.5,24
0.48831578947368415,0.8834590771716702,0.3784025188424275,0.3482587064676617,0.4868421052631579,0.8429172206985371,0.10414616639063634,0.2894736842105263,COMPAS,0.5,25
0.32936842105263153,0.28781454522322847,0.12963000164517985,0.6417910447761194,0.1842105263157895,0.18235935339899834,0.26749833924999483,0.6776315789473685,weighted,0.5,25
0.3129467020624872,0.5614815597049295,0.03602425432329448,0.3383084577114428,0.2530120481927711,0.46110064602799383,0.02357321776887289,0.3313253012048193,COMPAS,0.5,26
0.16040432918113134,0.1150988919676782,0.15478194679325707,0.6716417910447762,0.13253012048192775,0.11767840621543824,0.1225009500372824,0.6686746987951807,weighted,0.5,26
0.2453993933265925,0.5457421771035559,0.03558321071355064,0.3383084577114428,0.24418604651162795,0.5777254674316132,0.0351603163742229,0.3430232558139535,COMPAS,0.5,27
0.042163801820020275,0.030252695585876954,0.14670493722167763,0.6467661691542289,0.04651162790697677,0.007259970274774319,0.13770790974685726,0.6395348837209303,weighted,0.5,27
0.43052631578947365,0.7805810286456112,0.05964402886966891,0.31840796019900497,0.4078947368421052,0.7541571075754652,0.0028366780500387323,0.3355263157894737,COMPAS,0.5,28
0.27052631578947367,0.0988655758675574,0.09980758667254164,0.6318407960199005,0.2631578947368421,0.18749046086557397,0.05613557230059035,0.618421052631579,weighted,0.5,28
0.5043157894736842,0.9400748145393667,0.02070708539401156,0.3283582089552239,0.43421052631578944,0.813194946409165,0.15129790462592219,0.3684210526315789,COMPAS,0.5,29
0.28936842105263155,0.06635333543833649,0.03937000553411535,0.6567164179104478,0.28947368421052627,0.04664444749779678,0.06709243231049006,0.6644736842105263,weighted,0.5,29
0.3218947368421053,0.6231382789815495,0.13966280987755053,0.373134328358209,0.28947368421052627,0.5358292839983767,0.06873626076457218,0.3355263157894737,COMPAS,0.5,30
0.1938947368421053,0.08443221432337267,0.10263193801722248,0.6467661691542289,0.05263157894736842,0.03242544280943738,0.10106147257516357,0.6513157894736842,weighted,0.5,30
0.41945957268537915,0.7377507144442341,0.10201611564832314,0.29850746268656714,0.5194805194805195,0.868580305489484,0.003828052845317953,0.2727272727272727,COMPAS,0.5,31
0.21700879765395892,0.21919398883726904,0.25573433083512576,0.6666666666666666,0.23376623376623373,0.23637807982925874,0.34317483864647746,0.6623376623376623,weighted,0.5,31
0.31519297529099455,0.5817689800620288,0.14897055481905203,0.38308457711442784,0.3614457831325302,0.6757692554541428,0.23893418559771834,0.40963855421686746,COMPAS,0.5,32
0.04216867469879515,0.0065058363741704595,0.2578649940854987,0.6467661691542289,0.09638554216867468,0.1010834964758055,0.2969117750045598,0.6144578313253012,weighted,0.5,32
0.40136842105263154,0.7485634002171037,0.04369647216391581,0.373134328358209,0.28947368421052627,0.5167509993721122,0.12209516509509666,0.3684210526315789,COMPAS,0.5,33
0.15442105263157896,0.047222404000995866,0.1674696852492521,0.6218905472636815,0.07894736842105265,0.010623567980009518,0.21938283402960668,0.631578947368421,weighted,0.5,33
0.18456790123456795,0.3330418522931339,0.0012758192403784507,0.32338308457711445,0.20987654320987653,0.34378728000968095,0.09000198931260162,0.3333333333333333,COMPAS,0.5,34
0.04290123456790118,0.022248781252210525,0.06126911124349854,0.681592039800995,0.07407407407407407,0.06140554934239939,0.1684858288967977,0.6728395061728395,weighted,0.5,34
0.38294711824123584,0.6760193350721128,0.19247937225937428,0.35323383084577115,0.38383838383838387,0.6756363236875734,0.20966918706794802,0.35353535353535354,COMPAS,0.5,35
0.08496732026143794,0.05496757302729216,0.35450335712777886,0.6169154228855721,0.08080808080808083,0.05402674044974054,0.3709343745838589,0.6161616161616161,weighted,0.5,35
0.3688421052631579,0.6194202032061705,0.14923345322338344,0.30845771144278605,0.4473684210526316,0.8258145083245796,0.0742664314913043,0.3157894736842105,COMPAS,0.5,36
0.10126315789473683,0.09596934324178508,0.3561521723847068,0.6567164179104478,0.19736842105263158,0.17152255314294607,0.19121083911154385,0.6644736842105263,weighted,0.5,36
0.5036656891495601,0.8222806125315099,0.2685341174843574,0.2736318407960199,0.6233766233766234,1.0942449679443351,0.21787000564078396,0.2922077922077922,COMPAS,0.5,37
0.2671763720150817,0.29897220071373504,0.5160968769115375,0.6666666666666666,0.2987012987012987,0.20324785718534116,0.5406546939424925,0.6363636363636364,weighted,0.5,37
0.3957957957957958,0.7611838990161215,0.10233697899582461,0.32338308457711445,0.2888888888888889,0.552805704600235,0.12361100147958404,0.31666666666666665,COMPAS,0.5,38
0.1468468468468468,0.0818869819670972,0.05741626339375189,0.6766169154228856,0.011111111111111072,0.04699616169451171,0.09007465761842914,0.6777777777777778,weighted,0.5,38
0.3819214876033058,0.6784429621549345,0.07788656653237624,0.3482587064676617,0.375,0.6537732851925153,0.06727627567589378,0.31875,COMPAS,0.5,39
0.29927685950413224,0.13918858340761558,0.14215187407895713,0.6218905472636815,0.275,0.14524617293464304,0.16774543432200406,0.63125,weighted,0.5,39
0.311988011988012,0.5817370366087394,0.20924160576905004,0.4079601990049751,0.28571428571428564,0.5308823337464551,0.2795464595108073,0.4175824175824176,COMPAS,0.5,40
0.03656343656343658,0.008446447697566972,0.2851144265915777,0.6318407960199005,0.02197802197802201,0.06183472194906936,0.3428266403736641,0.6373626373626373,weighted,0.5,40
0.30305263157894735,0.5554617945448017,0.03771092596386261,0.3333333333333333,0.2763157894736842,0.5143251732638968,0.1677237779083235,0.3618421052631579,COMPAS,0.5,41
0.028000000000000025,0.09049516881605668,0.22642120277359967,0.6616915422885572,0.06578947368421051,0.07934931033761328,0.08710730096860003,0.6118421052631579,weighted,0.5,41
0.2770213657310432,0.5679088895110946,0.01834277803212292,0.32338308457711445,0.16883116883116883,0.39001535191759223,0.1742842735238802,0.37012987012987014,COMPAS,0.5,42
0.05173858399664849,0.12313193873544848,0.12987233882825955,0.6467661691542289,0.03896103896103892,0.0993254482378848,0.08918918657596794,0.6298701298701299,weighted,0.5,42
0.43800160513643654,0.8564336522633558,0.02025171135238779,0.39800995024875624,0.3932584269662921,0.7776858392646961,0.024520104382400598,0.398876404494382,COMPAS,0.5,43
0.0885834670947031,0.15050894583773594,0.15763711545532627,0.6069651741293532,0.0674157303370786,0.12279570073963608,0.22439271004705197,0.6067415730337079,weighted,0.5,43
0.2763353905086189,0.5498105130443929,0.02052329979485612,0.36318407960199006,0.28378378378378377,0.5559260465154472,0.045732050565710614,0.38513513513513514,COMPAS,0.5,44
0.10300063843370927,0.21145872759753853,0.24915430717101333,0.6218905472636815,0.1351351351351351,0.1956296528064742,0.20238094570223947,0.5945945945945946,weighted,0.5,44
0.5695740365111562,1.0273097967621156,0.010522856731059904,0.29850746268656714,0.3647058823529412,0.6485848873802775,0.00897452818317268,0.3235294117647059,COMPAS,0.5,45
0.23559837728194727,0.03358042282704832,0.13356142207674782,0.7213930348258707,0.22352941176470587,0.026415094508480896,0.042591561912903725,0.711764705882353,weighted,0.5,45
0.3901368184602818,0.7636585781432287,0.18045597705383276,0.32338308457711445,0.4457831325301205,0.8193260086281541,0.14693138611885925,0.3192771084337349,COMPAS,0.5,46
0.12783336736777623,0.07793674865190692,0.07165828049503109,0.6666666666666666,0.19277108433734946,0.10353137344676011,0.11175451076758997,0.6746987951807228,weighted,0.5,46
0.4733684210526316,0.8355492234742532,0.04609815825231389,0.31343283582089554,0.47368421052631576,0.8345313013968387,0.13431731795717516,0.3157894736842105,COMPAS,0.5,47
0.24936842105263152,0.09564876299243985,0.0828743208773905,0.6865671641791045,0.30263157894736836,0.07526183294931066,0.06631117140382992,0.7039473684210527,weighted,0.5,47
0.41074380165289254,0.7812359868744706,0.1014396554057927,0.3333333333333333,0.37500000000000006,0.7320863219947817,0.07081806917276923,0.34375,COMPAS,0.5,48
0.1958677685950413,0.12680997955644302,0.07927399451452277,0.6766169154228856,0.125,0.08439460064085136,0.09655739779908501,0.65625,weighted,0.5,48
0.36013695787507777,0.6631291247038723,0.1011771006701433,0.34328358208955223,0.3924050632911393,0.7136457382627451,0.07196972599575135,0.3291139240506329,COMPAS,0.5,49
0.06515874662793109,0.0030102268673405375,0.27059069044411166,0.6169154228855721,0.17721518987341767,0.0254018566186186,0.24087815622872227,0.6265822784810127,weighted,0.5,49
